pair_ID	data	sentence_A_En	sentence_B_En	entailment_label_En	relatedness_score_En	corr_entailment_labelAB_En	corr_entailment_labelBA_En	sentence_A_Ja	sentence_B_Ja	entailment_label_Ja	relatedness_score_Ja	image_ID	original_caption	semtag_short	semtag_long
9797	test	A woman is cutting a vegetable	A man is inside the house and is throwing blades at a close target	neutral	1.0			女性が野菜を切っている	男性が家の中にいて、近くの標的にナイフを投げている	neutral	1.0				
9798	test	The man is standing in a lake near a waterfall	A man is performing a trick on a surfboard in the water	neutral	2.5			男性は滝の近くの湖の中に立っている	男性が水中のサーブボードの上で芸を行っている	neutral	1.3	1357724865_4faf4e1418.jpg	A man is standing in water near a waterfall .		
9799	train	Pedestrians and cars are moving through a traffic jam in the big city	A man is breaking wooden boards with his hand	neutral	1.0			歩行者と自動車がその大都市の交通渋滞を通り抜けている	男性が木の板を両手で割っている	neutral	1.0			Conjunction#Anaphora	Anaphora;その;連体詞,*,*,*#Conjunction;と;助詞,並立助詞,*,*
9800	train	A boy is standing next to the opening of a fountain	The man is standing on a rocky mountain and gray clouds are in the background	neutral	1.4			男の子が噴水の噴出口の隣に立っている	男性は岩山の上に立っていて、その背後に灰色の雲がある	neutral	1.0	2565618804_8d7ed87389.jpg	A boy next to the opening of a fountain .	Anaphora	Anaphora;その;連体詞,*,*,*
9802	test	A woman is eating a cupcake	A man is slicing a potato	neutral	1.3			女性がカップケーキを食べている	男性がジャガイモを薄切りにしている	neutral	1.0				
9803	train	A seated woman is singing a song and playing the guitar	The man isn't lifting weights	neutral	1.0			腰掛けている女性が歌を歌いながらギターを弾いている	男性は重いものを上げていない	neutral	1.0			Conjunction#Negation	Negation;ない;助動詞,*,*,*#Conjunction;ながら;助詞,接続助詞,*,*
9804	test	A man is sitting comfortably at a table	A brown dog is running in the snow	neutral	1.3			男性がテーブルに向かって心地よく座っている	茶色の犬が雪の中を走っている	neutral	1.0	2883324329_24361e2d49.jpg	A man is sitting on the sidewalk by a tree .		
9805	train	The girl, who is little, is swinging and the woman is standing behind	A red dog is jumping and catching a tennis ball in its mouth	neutral	1.2			女の子は小さくて、ブランコに乗っていて、女性は後ろに立っている	赤い犬が跳び上がってテニスボールを口でキャッチしている	neutral	1.0	2977246776_b14be8290d.jpg	A little girl swings , a woman stands behind her .		
9806	train	The woman is frying a breaded pork chop	The lady isn't breaking raw eggs into a bowl	neutral	2.4			女性はパン粉のついたポークチョップを油で炒めている	婦人は生卵を割ってボウルに入れていない	neutral	1.0			Negation	Negation;ない;助動詞,*,*,*
9807	test	The Jockeys are riding horses on the field, which is completely green	The black bird is sitting in a leafless tree	neutral	1.0			騎手たちがすっかり緑色になっている野原で馬に乗っている	黒い鳥は葉のない木の中に止まっている	neutral	1.0	3088399255_1bd9a6aa04.jpg	Jockeys are racing their horses on the green field .	Negation	Negation;ない;形容詞,自立,*,*
9808	test	A man, a woman and two girls are walking on the beach	A woman is adding spices to some meat	neutral	1.0			一人の男性、一人の女性、そして二人の女の子たちが海辺で歩いている	女性がいくつかの肉にスパイスを加えている	neutral	1.0			Conjunction#Disjunction#Quantification#Numerical	Numerical;人;名詞,接尾,助数詞,*#Quantification;いくつ;名詞,代名詞,一般,*#Conjunction;そして;接続詞,*,*,*#Disjunction;か;助詞,副助詞／並立助詞／終助詞,*,*
9809	test	The snowboarder is jumping off a snow covered hill	The person is not standing on white ice	neutral	1.5			スノーボーダーは雪で覆われた丘からジャンプしている	その人は白い氷の上に立っていない	neutral	1.0	3180806542_49b6de312d.jpg	The snowboarder jumps off a snow covered hill .	Negation#Passive#Anaphora	Anaphora;その;連体詞,*,*,*#Passive;れる;動詞,接尾,*,*#Negation;ない;助動詞,*,*,*
9810	test	A young child is watering a plant with splashes	A man is playing a flute	neutral	1.0			幼い子供がしぶきを上げながら植物に水をやっている	男性がフルートを吹いている	neutral	1.0			Conjunction	Conjunction;ながら;助詞,接続助詞,*,*
9811	train	The man is playing the drums	The black bird is sitting in a leafless tree	neutral	1.0			男性はそれらのドラムを叩いている	黒い鳥は葉のない木の中に止まっている	neutral	1.0			Negation#Anaphora	Anaphora;それら;名詞,代名詞,一般,*#Negation;ない;形容詞,自立,*,*
9812	test	A small man is sitting in a military accessories store	The person is slicing onions	neutral	1.0			小さな男性がミリタリーアクセサリーの店で座っている	その人はタマネギを薄切りにしている	neutral	1.0			Anaphora	Anaphora;その;連体詞,*,*,*
9813	test	A girl is wearing a t-shirt and has her mouth open.	A brown and white dog is holding a baseball in its mouth	neutral	1.6			女の子がＴシャツを着ていて、口を開けている	茶色と白の犬が野球のボールを口にくわえている	neutral	1.0	3286543624_7a327f79ae.jpg	girl wearing radio t-shirt has open mouth	Conjunction	Conjunction;と;助詞,並立助詞,*,*
9814	train	A father is pushing his daughter on a go-kart and another girl is watching	A white dog is standing on fallen leaves	neutral	1.0			父親が娘を押してゴーカートに乗せていて、別の女の子が見ている	白い犬が落ち葉の上に立っている	neutral	1.0	2662570182_350baa020f.jpg	A father pushes his daughters go-kart while another girl watches		
9815	train	A man is mowing a lawn	A black and white dog is playing with a tattered volleyball in a brown field	neutral	1.0			男性が芝生を刈っている	黒と白の犬が茶色の野原でボロボロのバレーボールで遊んでいる	neutral	1.0			Conjunction	Conjunction;と;助詞,並立助詞,*,*
9816	train	A white car is being driven by the man	A person playing football is running past an official carrying a football	neutral	1.0			白い自動車がその男性に運転されている	フットボールをしている人が、フットボールを運んでいる役員のそばを走り過ぎている	neutral	1.0			Passive#Anaphora	Anaphora;その;連体詞,*,*,*#Passive;れる;動詞,接尾,*,*
9817	train	A woman is frying fish	Two women are wearing bikinis and are walking on the sand	neutral	1.0			女性が魚を油で炒めている	二人の女性がビキニを着ていて、砂の上を歩いている	neutral	1.0			Numerical	Numerical;人;名詞,接尾,助数詞,*
9818	test	A boy is standing in a room by a lamp light	A small group of people are standing and two are sitting on the couch	neutral	2.2			男の子が部屋の中でランプの光のそばに立っている	少人数のグループの人々が立っていて、二人がカウチに座っている	neutral	1.0			Quantification#Numerical	Quantification;人数;名詞,一般,*,*#Numerical;人;名詞,接尾,助数詞,*
9819	test	A couple is running towards the ocean	A snowboarding man is jumping through the air	neutral	1.3			カップルが海の方へ走っている	スノーボードをしている男性が空中を跳んでいる	neutral	1.0				
9820	train	A surfer is riding the wave	There is no man tying a shoe	neutral	1.0			サーファーがその波に乗っている	靴の紐を結んでいる男性は一人もいない	neutral	1.0			Negation#Numerical#Anaphora	Anaphora;その;連体詞,*,*,*#Numerical;人;名詞,接尾,助数詞,*#Negation;ない;助動詞,*,*,*
9821	train	A big dog and a small white dog are playing together	Two construction workers are sitting up on the top of a building	neutral	1.0			大きな犬と小さな白い犬が一緒に遊んでいる	二人の建設作業員がビルの頂上で起き上がっている	neutral	1.0	2260649048_ae45d17e68.jpg	A German Sheperd and a small white dog are playing	Numerical	Numerical;人;名詞,接尾,助数詞,*
9822	trial	Two people are riding a bike	A practicing jumper is tossing a person's snowboard into the air	neutral	2.0			二人の人が一台のバイクに乗っている	練習をしているジャンパーがある人のスノーボードを空中に放り投げている	neutral	1.0			Numerical	Numerical;台;名詞,接尾,助数詞,*#Numerical;人;名詞,接尾,助数詞,*
9823	test	Mimes are performing on a stage	No little dog is running on the sand	neutral	1.0			パントマイムの役者がステージで演技をしている	小さな犬が砂地で走っていない	neutral	1.0			Negation	Negation;ない;助動詞,*,*,*
9824	test	One person who is practicing snowboarding jumps into the air	A person is frying meat in a pan	neutral	1.0			スノーボードの練習をしている一人の人が空中にジャンプする	ある人が鍋の中の肉を油で炒めている	neutral	1.0	2975118353_5af5a5df54.jpg	a snowboarder jumps into the air .	Quantification#Numerical	Quantification;ある;連体詞,*,*,*#Numerical;人;名詞,接尾,助数詞,*
9825	train	The girl is carrying a sign and a group of people is following her	A woman is cleaning a man's face	neutral	1.0			少女は標識を運んでいて、あるグループの人々が彼女の後に続いている	女性が男性の顔をきれいにしている	neutral	1.0			Quantification#Anaphora	Quantification;ある;連体詞,*,*,*#Anaphora;彼女;名詞,代名詞,一般,*
9826	test	A man is sitting on the lawn and drinking from a water bottle	The women are dancing outside	neutral	1.0			男性が芝生の上に座っていて、水のボトルから飲んでいる	女性は外でダンスをしている	neutral	1.0				
9827	train	A woman is breaking eggs	A shirtless man is posing with a girl who is hiking in a park	neutral	1.0			女性が卵を割っている	シャツを着ていない男性が公園でハイキングをしている女の子と一緒にポーズをとっている	neutral	1.0			Negation	Negation;ない;助動詞,*,*,*
