pair_ID	case_particles	rephrase_type	sentence_A_Ja	sentence_B_Ja	sentence_A_Ja_origin	entailment_label_origin	relatedness_score_Ja_origin	entailment_label_Ja	entailment_label_Ja1	entailment_label_Ja2	entailment_label_Ja3	relatedness_score_Ja	relatedness_score_Ja1	relatedness_score_Ja2	relatedness_score_Ja3	naturalness_Ja1	naturalness_Ja2	naturalness_Ja3
5364_wo_c	wo	c	男性をフルートが吹いている	フルートを吹いている男性は一人もいない	男性がフルートを吹いている	contradiction	4	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
9826_ni_o	ni	o	芝生の上に男性が座っていて、水のボトルから飲んでいる	女性は外でダンスをしている	男性が芝生の上に座っていて、水のボトルから飲んでいる	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0		文Aが不自然	
818_de_c	de	c	自転車用の衣服を着た人でいくつかの山々の前がしっかりと立っている	自転車に乗るために使われる衣服を着た人が山々の前でしっかりと立っている	自転車用の衣服を着た人がいくつかの山々の前でしっかりと立っている	entailment	5	neutral	neutral	neutral	neutral	3.3	4.0	2.0	4.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
4192_wo_c	wo	c	男性をダンスがしている	男性がダンスを演じている	男性がダンスをしている	entailment	4	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
2644_wo_o	wo	o	ジャガイモを女性が切っている	女性がジャガイモを薄切りにしている	女性がジャガイモを切っている	neutral	3.5	neutral	neutral	neutral	neutral	3.7	4.0	3.0	4.0			
3599_wo_o	wo	o	床運動を男性はしていない	男性が運動をしている	男性は床運動をしていない	neutral	2.5	neutral	neutral	neutral	neutral	3.0	3.0	2.0	4.0			
1067_de_c	de	c	その人で砂地の上の走路がオートバイに乗っている	ある人がモトクロスに関係するイベントでオートバイに乗っている	その人は砂地の上の走路でオートバイに乗っている	neutral	2.5	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
144_de_d	de	d	仲間のグループ筏流れに乗っている	救命胴着が水難救助を練習しているあるグループの人々に着られている	仲間のグループが筏で流れに乗っている	neutral	2	neutral	neutral	neutral	neutral	2.0	3.0	1.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
4533_ni_d	ni	d	男性馬乗っている	自動車を運転している男性は一人もいない	男性が馬に乗っている	neutral	2	neutral	neutral	neutral	entailment	1.7	2.0	1.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
5913_wo_d	wo	d	女性材料ボウルに注ぎ込んでいる	女性はそのオイルに味付けをしている	女性が材料をボウルに注ぎ込んでいる	neutral	1.7	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
2671_ni_c	ni	c	フェレットに棚がよじ登っている	何匹かのフェレットがケージから這い出ている	フェレットが棚によじ登っている	neutral	3	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
3194_wo_o	wo	o	ボウルの中の肉混合物を婦人が混ぜ合わせている	婦人がボウルの中の肉の混合物を混ぜ合わせている	婦人がボウルの中の肉混合物を混ぜ合わせている	entailment	5	entailment	entailment	entailment	entailment	4.7	4.0	5.0	5.0			文Aが不自然
6763_wo_o	wo	o	川に沿った岩の上を三人の男の子が注意深く歩いている	三人の男の子が川に沿った岩の上を歩いている	三人の男の子が川に沿った岩の上を注意深く歩いている	entailment	4.3	entailment	entailment	entailment	entailment	4.3	4.0	4.0	5.0			
7447_ni_d	ni	d	小さな女の子ブランコ乗っていて、女性彼女の後ろ立っている	女の子はブランコに乗っている小さな女性の後ろに立っている	小さな女の子はブランコに乗っていて、女性は彼女の後ろに立っている	neutral	3.7	neutral	neutral	neutral	neutral	3.0	3.0	2.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
1689_ni_d	ni	d	男性数個のトマトオイルをかけている	男性はいくらかのオイルをトマトにかけている	男性は数個のトマトにオイルをかけている	neutral	4	entailment	entailment	neutral	entailment	3.7	4.0	2.0	5.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
1685_ni_c	ni	c	男性に数個のトマトがオイルをかけている	誰かがトマト油をその男性にかけている	男性は数個のトマトにオイルをかけている	neutral	3	neutral	neutral	neutral	neutral	3.3	4.0	2.0	4.0	文Ａの助詞が不自然。オイルがトマト油かわからないため中立を選択。	文Aが不自然	文Aが不自然
9105_wo_o	wo	o	何かをぼろ切れの入ったいくつかのバケツの隣にいる男の子がつかんでいる	ぼろ切れの入ったいくつかのバケツの隣にいる男の子がある物をつかんでいる	ぼろ切れの入ったいくつかのバケツの隣にいる男の子が何かをつかんでいる	entailment	4.3	entailment	entailment	entailment	entailment	4.7	4.0	5.0	5.0			
2922_wo_d	wo	d	カリブーの群れ道路横切っていない	鹿の群れが街路を横切っている	カリブーの群れは道路を横切っていない	neutral	2.5	neutral	neutral	neutral	contradiction	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
7574_wo_c	wo	c	バイクに乗っている人を空中が跳んでいて、太陽がバイクのフレームを通して揺らめいている	その人は自転車に乗って空中を飛んでいる	バイクに乗っている人が空中を跳んでいて、太陽がバイクのフレームを通して揺らめいている	neutral	2.7	neutral	neutral	neutral	entailment	2.3	2.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	
3334_wo_o	wo	o	ハーブを女性は薄切りにしている	男性はパンを薄切りにしている	女性はハーブを薄切りにしている	neutral	2.5	neutral	neutral	neutral	neutral	2.3	2.0	2.0	3.0			
6753_ni_o	ni	o	芝生用の椅子に二人の人が座っていて、本を読んでいる	二つの椅子に座っている二人の人が読書をしている	二人の人が芝生用の椅子に座っていて、本を読んでいる	neutral	3.7	neutral	neutral	neutral	neutral	3.0	3.0	2.0	4.0			
9454_de_o	de	o	田舎で犬が空中に高くジャンプしている	犬は何本かの木の陰でジャンプしている	犬が田舎で空中に高くジャンプしている	neutral	2.7	neutral	neutral	neutral	neutral	3.0	3.0	2.0	4.0			
5364_wo_o	wo	o	フルートを男性が吹いている	フルートを吹いている男性は一人もいない	男性がフルートを吹いている	contradiction	4	contradiction	contradiction	contradiction	contradiction	4.0	4.0	4.0	4.0			
7467_de_d	de	d	そのグループの人々薄暗い部屋の中座っていない	そのグループの人々は薄暗い部屋の中で座っている	そのグループの人々は薄暗い部屋の中で座っていない	contradiction	4	contradiction	contradiction	neutral	contradiction	3.3	4.0	2.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
8205_wo_o	wo	o	下を白いドレスを着た花嫁が見ている	女性が下を見ていて、ウェディングベールを着けている	白いドレスを着た花嫁が下を見ている	neutral	3.3	neutral	neutral	neutral	neutral	3.0	3.0	2.0	4.0			
707_ni_d	ni	d	二人の大きな人公園のベンチ座っていて、彼らの間にソーダのボトルを置いている	二人の人が心地よさそうにベンチに座っている	二人の大きな人が公園のベンチに座っていて、彼らの間にソーダのボトルを置いている	neutral	2.5	neutral	neutral	neutral	neutral	3.0	3.0	3.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
2010_ni_o	ni	o	その馬に男性が乗っている	男性がオートバイに乗っている	男性がその馬に乗っている	neutral	2.5	neutral	neutral	neutral	contradiction	3.0	3.0	2.0	4.0			文Aが不自然
5652_de_d	de	d	ある人テーブル食事をしている	ある人がテーブルで食事をしていない	ある人がテーブルで食事をしている	contradiction	4	contradiction	contradiction	neutral	contradiction	4.0	4.0	4.0	4.0	文Ａが不自然。助詞が抜けている。		文Aが不自然
5566_ni_d	ni	d	女の子馬乗っている	男の子は馬に乗って早足に駆けている	女の子が馬に乗っている	neutral	2.3	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
577_de_d	de	d	茶色と白の毛並みをしている犬浅瀬座っている	白と茶色の犬がやっとのことで水の中を歩いている	茶色と白の毛並みをしている犬が浅瀬で座っている	contradiction	2.3	neutral	neutral	neutral	contradiction	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
8542_wo_c	wo	c	子供を小さな青いプールの中の水が跳ね上げている	子供は大きな赤いプールの中の水を跳ね上げている	子供は小さな青いプールの中の水を跳ね上げている	neutral	3.3	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
1477_wo_c	wo	c	鹿を低いフェンスが跳び越えている	鹿がフェンスを跳び越えている	鹿が低いフェンスを跳び越えている	entailment	4	neutral	neutral	neutral	contradiction	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
429_wo_o	wo	o	釣り竿を二人の男性が持っている	二人の男性がいくらかの水を持って釣り竿の近くに立っている	二人の男性が釣り竿を持っている	neutral	3	neutral	neutral	neutral	contradiction	2.7	3.0	2.0	3.0			
7034_de_d	de	d	男の子と女の子屋外のジム遊んでいる	何人かの児童たちが遊び場で遊んでいる	男の子と女の子は屋外のジムで遊んでいる	neutral	3.7	entailment	entailment	neutral	entailment	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
6676_de_o	de	o	クラスの最前列で制服を着た学生のグループが話を聴いていない	教室いっぱいの学生たちがバンブー構造の内部の同じ方向を見ている	制服を着た学生のグループがクラスの最前列で話を聴いていない	neutral	1	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0			
9381_wo_d	wo	d	選手たちボールを奪うための駆け引き行っている	緑色の服を着た男性がサッカーボールを蹴っていて、紫色と白の服を着た男性が転んでいる	選手たちはボールを奪うための駆け引きを行っている	neutral	2.3	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
7179_de_c	de	c	子供で顔の前がカメラを持っている	黒い色の髪をした幼い子供がカメラで写真を撮っている	子供が顔の前でカメラを持っている	neutral	3	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
1173_wo_d	wo	d	女性ジャガイモ薄切りにしている	ニンジンを薄切りにしている女性は一人もいない	女性がジャガイモを薄切りにしている	neutral	3	neutral	neutral	neutral	entailment	2.7	3.0	2.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
3337_ni_d	ni	d	男性屋根の上立っていて、バイオリンを弾いている	男性が屋上に立っていて、バイオリンを弾いている	男性が屋根の上に立っていて、バイオリンを弾いている	entailment	3.5	neutral	neutral	neutral	neutral	4.0	4.0	4.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
5628_wo_c	wo	c	シェフをスープのボウルが洗っている	男性がボウルの縁をきれいにしている	シェフがスープのボウルを洗っている	neutral	2.7	neutral	neutral	neutral	neutral	2.7	3.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
5190_wo_d	wo	d	女性卵フライパンに注ぎ込んでいる	男性が二匹の猫を撫でている	女性が卵をフライパンに注ぎ込んでいる	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
828_ni_d	ni	d	そのフットボール芝生で横たわっている男の子の両足の間ある	そのフットボールは芝生で横たわっている男の子の両足の間にない	そのフットボールは芝生で横たわっている男の子の両足の間にある	contradiction	4	contradiction	contradiction	neutral	contradiction	3.7	4.0	3.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
